PS,[M-H]-,[M-Serine]-,[M-T1Ketene]-,[M-T2Ketene]-,[M-T1RCOOH]-,[M-T2RCOOH]-,[GlyceroPC-CH3-H2O]-,[T1_RCOO]-,[T2_RCOO]-,[Glycerol-3-phosphate-H2O]-,[H2PO4]-,[PO3]-
PS(20:1_21:0),858.6231,771.59108,479.31441,463.28311,461.30385,445.27255,224.06881,309.27995,325.31125,152.99586,96.96964,78.95852
PS(20:1_22:0),872.6387,785.60668,493.33001,463.28311,475.31945,445.27255,224.06881,309.27995,339.32685,152.99586,96.96964,78.95852
PS(20:1_22:1),870.6231,783.59108,491.31441,463.28311,473.30385,445.27255,224.06881,309.27995,337.31125,152.99586,96.96964,78.95852
PS(20:1_22:2),868.6074,781.57538,489.29871,463.28311,471.28815,445.27255,224.06881,309.27995,335.29555,152.99586,96.96964,78.95852
PS(20:1_22:3),866.5918,779.55978,487.28311,463.28311,469.27255,445.27255,224.06881,309.27995,333.27995,152.99586,96.96964,78.95852
PS(20:1_22:4),864.5761,777.54408,485.26741,463.28311,467.25685,445.27255,224.06881,309.27995,331.26425,152.99586,96.96964,78.95852
PS(20:1_22:5),862.5605,775.52848,483.25181,463.28311,465.24125,445.27255,224.06881,309.27995,329.24865,152.99586,96.96964,78.95852
PS(20:1_22:6),860.5448,773.51278,481.23611,463.28311,463.22555,445.27255,224.06881,309.27995,327.23295,152.99586,96.96964,78.95852
PS(20:1_23:0),886.6544,799.62238,507.34571,463.28311,489.33515,445.27255,224.06881,309.27995,353.34255,152.99586,96.96964,78.95852
PS(20:1_24:0),900.67,813.63798,521.36131,463.28311,503.35075,445.27255,224.06881,309.27995,367.35815,152.99586,96.96964,78.95852
PS(20:1_24:1),898.6544,811.62238,519.34571,463.28311,501.33515,445.27255,224.06881,309.27995,365.34255,152.99586,96.96964,78.95852
PS(20:1_25:0),914.6857,827.65368,535.37701,463.28311,517.36645,445.27255,224.06881,309.27995,381.37385,152.99586,96.96964,78.95852
PS(20:1_26:0),928.7013,841.66928,549.39261,463.28311,531.38205,445.27255,224.06881,309.27995,395.38945,152.99586,96.96964,78.95852
PS(20:2_20:2),838.5604,751.52838,461.26741,461.26741,443.25685,443.25685,224.06881,307.26425,307.26425,152.99586,96.96964,78.95852
PS(20:2_20:3),836.5448,749.51278,459.25181,461.26741,441.24125,443.25685,224.06881,307.26425,305.24865,152.99586,96.96964,78.95852
PS(20:2_20:4),834.5291,747.49708,457.23611,461.26741,439.22555,443.25685,224.06881,307.26425,303.23295,152.99586,96.96964,78.95852
PS(20:2_20:5),832.5135,745.48148,455.22051,461.26741,437.20995,443.25685,224.06881,307.26425,301.21735,152.99586,96.96964,78.95852
PS(20:2_21:0),856.6074,769.57538,479.31441,461.26741,461.30385,443.25685,224.06881,307.26425,325.31125,152.99586,96.96964,78.95852
PS(20:2_22:0),870.623,783.59098,493.33001,461.26741,475.31945,443.25685,224.06881,307.26425,339.32685,152.99586,96.96964,78.95852
PS(20:2_22:1),868.6074,781.57538,491.31441,461.26741,473.30385,443.25685,224.06881,307.26425,337.31125,152.99586,96.96964,78.95852
PS(20:2_22:2),866.5917,779.55968,489.29871,461.26741,471.28815,443.25685,224.06881,307.26425,335.29555,152.99586,96.96964,78.95852
PS(20:2_22:3),864.5761,777.54408,487.28311,461.26741,469.27255,443.25685,224.06881,307.26425,333.27995,152.99586,96.96964,78.95852
PS(20:2_22:4),862.5604,775.52838,485.26741,461.26741,467.25685,443.25685,224.06881,307.26425,331.26425,152.99586,96.96964,78.95852
PS(20:2_22:5),860.5448,773.51278,483.25181,461.26741,465.24125,443.25685,224.06881,307.26425,329.24865,152.99586,96.96964,78.95852
PS(20:2_22:6),858.5291,771.49708,481.23611,461.26741,463.22555,443.25685,224.06881,307.26425,327.23295,152.99586,96.96964,78.95852
PS(20:2_23:0),884.6387,797.60668,507.34571,461.26741,489.33515,443.25685,224.06881,307.26425,353.34255,152.99586,96.96964,78.95852
PS(20:2_24:0),898.6543,811.62228,521.36131,461.26741,503.35075,443.25685,224.06881,307.26425,367.35815,152.99586,96.96964,78.95852
PS(20:2_24:1),896.6387,809.60668,519.34571,461.26741,501.33515,443.25685,224.06881,307.26425,365.34255,152.99586,96.96964,78.95852
PS(20:2_25:0),912.67,825.63798,535.37701,461.26741,517.36645,443.25685,224.06881,307.26425,381.37385,152.99586,96.96964,78.95852
PS(20:2_26:0),926.6856,839.65358,549.39261,461.26741,531.38205,443.25685,224.06881,307.26425,395.38945,152.99586,96.96964,78.95852
PS(20:3_20:3),834.5292,747.49718,459.25181,459.25181,441.24125,441.24125,224.06881,305.24865,305.24865,152.99586,96.96964,78.95852
PS(20:3_20:4),832.5135,745.48148,457.23611,459.25181,439.22555,441.24125,224.06881,305.24865,303.23295,152.99586,96.96964,78.95852
PS(20:3_20:5),830.4979,743.46588,455.22051,459.25181,437.20995,441.24125,224.06881,305.24865,301.21735,152.99586,96.96964,78.95852
PS(20:3_21:0),854.5918,767.55978,479.31441,459.25181,461.30385,441.24125,224.06881,305.24865,325.31125,152.99586,96.96964,78.95852
PS(20:3_22:0),868.6074,781.57538,493.33001,459.25181,475.31945,441.24125,224.06881,305.24865,339.32685,152.99586,96.96964,78.95852
PS(20:3_22:1),866.5918,779.55978,491.31441,459.25181,473.30385,441.24125,224.06881,305.24865,337.31125,152.99586,96.96964,78.95852
PS(20:3_22:2),864.5761,777.54408,489.29871,459.25181,471.28815,441.24125,224.06881,305.24865,335.29555,152.99586,96.96964,78.95852
PS(20:3_22:3),862.5605,775.52848,487.28311,459.25181,469.27255,441.24125,224.06881,305.24865,333.27995,152.99586,96.96964,78.95852
PS(20:3_22:4),860.5448,773.51278,485.26741,459.25181,467.25685,441.24125,224.06881,305.24865,331.26425,152.99586,96.96964,78.95852
PS(20:3_22:5),858.5292,771.49718,483.25181,459.25181,465.24125,441.24125,224.06881,305.24865,329.24865,152.99586,96.96964,78.95852
PS(20:3_22:6),856.5135,769.48148,481.23611,459.25181,463.22555,441.24125,224.06881,305.24865,327.23295,152.99586,96.96964,78.95852
PS(20:3_23:0),882.6231,795.59108,507.34571,459.25181,489.33515,441.24125,224.06881,305.24865,353.34255,152.99586,96.96964,78.95852
PS(20:3_24:0),896.6387,809.60668,521.36131,459.25181,503.35075,441.24125,224.06881,305.24865,367.35815,152.99586,96.96964,78.95852
PS(20:3_24:1),894.6231,807.59108,519.34571,459.25181,501.33515,441.24125,224.06881,305.24865,365.34255,152.99586,96.96964,78.95852
PS(20:3_25:0),910.6544,823.62238,535.37701,459.25181,517.36645,441.24125,224.06881,305.24865,381.37385,152.99586,96.96964,78.95852
PS(20:3_26:0),924.67,837.63798,549.39261,459.25181,531.38205,441.24125,224.06881,305.24865,395.38945,152.99586,96.96964,78.95852
PS(20:4_20:4),830.4978,743.46578,457.23611,457.23611,439.22555,439.22555,224.06881,303.23295,303.23295,152.99586,96.96964,78.95852
PS(20:4_20:5),828.4822,741.45018,455.22051,457.23611,437.20995,439.22555,224.06881,303.23295,301.21735,152.99586,96.96964,78.95852
PS(20:4_21:0),852.5761,765.54408,479.31441,457.23611,461.30385,439.22555,224.06881,303.23295,325.31125,152.99586,96.96964,78.95852
PS(20:4_22:0),866.5917,779.55968,493.33001,457.23611,475.31945,439.22555,224.06881,303.23295,339.32685,152.99586,96.96964,78.95852
PS(20:4_22:1),864.5761,777.54408,491.31441,457.23611,473.30385,439.22555,224.06881,303.23295,337.31125,152.99586,96.96964,78.95852
PS(20:4_22:2),862.5604,775.52838,489.29871,457.23611,471.28815,439.22555,224.06881,303.23295,335.29555,152.99586,96.96964,78.95852
PS(20:4_22:3),860.5448,773.51278,487.28311,457.23611,469.27255,439.22555,224.06881,303.23295,333.27995,152.99586,96.96964,78.95852
PS(20:4_22:4),858.5291,771.49708,485.26741,457.23611,467.25685,439.22555,224.06881,303.23295,331.26425,152.99586,96.96964,78.95852
PS(20:4_22:5),856.5135,769.48148,483.25181,457.23611,465.24125,439.22555,224.06881,303.23295,329.24865,152.99586,96.96964,78.95852
PS(20:4_22:6),854.4978,767.46578,481.23611,457.23611,463.22555,439.22555,224.06881,303.23295,327.23295,152.99586,96.96964,78.95852
PS(20:4_23:0),880.6074,793.57538,507.34571,457.23611,489.33515,439.22555,224.06881,303.23295,353.34255,152.99586,96.96964,78.95852
PS(20:4_24:0),894.623,807.59098,521.36131,457.23611,503.35075,439.22555,224.06881,303.23295,367.35815,152.99586,96.96964,78.95852
PS(20:4_24:1),892.6074,805.57538,519.34571,457.23611,501.33515,439.22555,224.06881,303.23295,365.34255,152.99586,96.96964,78.95852
PS(20:4_25:0),908.6387,821.60668,535.37701,457.23611,517.36645,439.22555,224.06881,303.23295,381.37385,152.99586,96.96964,78.95852
PS(20:4_26:0),922.6543,835.62228,549.39261,457.23611,531.38205,439.22555,224.06881,303.23295,395.38945,152.99586,96.96964,78.95852
PS(20:5_20:5),826.4666,739.43458,455.22051,455.22051,437.20995,437.20995,224.06881,301.21735,301.21735,152.99586,96.96964,78.95852
PS(20:5_21:0),850.5605,763.52848,479.31441,455.22051,461.30385,437.20995,224.06881,301.21735,325.31125,152.99586,96.96964,78.95852
PS(20:5_22:0),864.5761,777.54408,493.33001,455.22051,475.31945,437.20995,224.06881,301.21735,339.32685,152.99586,96.96964,78.95852
PS(20:5_22:1),862.5605,775.52848,491.31441,455.22051,473.30385,437.20995,224.06881,301.21735,337.31125,152.99586,96.96964,78.95852
PS(20:5_22:2),860.5448,773.51278,489.29871,455.22051,471.28815,437.20995,224.06881,301.21735,335.29555,152.99586,96.96964,78.95852
PS(20:5_22:3),858.5292,771.49718,487.28311,455.22051,469.27255,437.20995,224.06881,301.21735,333.27995,152.99586,96.96964,78.95852
PS(20:5_22:4),856.5135,769.48148,485.26741,455.22051,467.25685,437.20995,224.06881,301.21735,331.26425,152.99586,96.96964,78.95852
PS(20:5_22:5),854.4979,767.46588,483.25181,455.22051,465.24125,437.20995,224.06881,301.21735,329.24865,152.99586,96.96964,78.95852
PS(20:5_22:6),852.4822,765.45018,481.23611,455.22051,463.22555,437.20995,224.06881,301.21735,327.23295,152.99586,96.96964,78.95852
PS(20:5_23:0),878.5918,791.55978,507.34571,455.22051,489.33515,437.20995,224.06881,301.21735,353.34255,152.99586,96.96964,78.95852
PS(20:5_24:0),892.6074,805.57538,521.36131,455.22051,503.35075,437.20995,224.06881,301.21735,367.35815,152.99586,96.96964,78.95852
PS(20:5_24:1),890.5918,803.55978,519.34571,455.22051,501.33515,437.20995,224.06881,301.21735,365.34255,152.99586,96.96964,78.95852
PS(20:5_25:0),906.6231,819.59108,535.37701,455.22051,517.36645,437.20995,224.06881,301.21735,381.37385,152.99586,96.96964,78.95852
PS(20:5_26:0),920.6387,833.60668,549.39261,455.22051,531.38205,437.20995,224.06881,301.21735,395.38945,152.99586,96.96964,78.95852
PS(21:0_21:0),874.6544,787.62238,479.31441,479.31441,461.30385,461.30385,224.06881,325.31125,325.31125,152.99586,96.96964,78.95852
PS(21:0_22:0),888.67,801.63798,493.33001,479.31441,475.31945,461.30385,224.06881,325.31125,339.32685,152.99586,96.96964,78.95852
PS(21:0_22:1),886.6544,799.62238,491.31441,479.31441,473.30385,461.30385,224.06881,325.31125,337.31125,152.99586,96.96964,78.95852
PS(21:0_22:2),884.6387,797.60668,489.29871,479.31441,471.28815,461.30385,224.06881,325.31125,335.29555,152.99586,96.96964,78.95852
PS(21:0_22:3),882.6231,795.59108,487.28311,479.31441,469.27255,461.30385,224.06881,325.31125,333.27995,152.99586,96.96964,78.95852
PS(21:0_22:4),880.6074,793.57538,485.26741,479.31441,467.25685,461.30385,224.06881,325.31125,331.26425,152.99586,96.96964,78.95852
PS(21:0_22:5),878.5918,791.55978,483.25181,479.31441,465.24125,461.30385,224.06881,325.31125,329.24865,152.99586,96.96964,78.95852
PS(21:0_22:6),876.5761,789.54408,481.23611,479.31441,463.22555,461.30385,224.06881,325.31125,327.23295,152.99586,96.96964,78.95852
PS(21:0_23:0),902.6857,815.65368,507.34571,479.31441,489.33515,461.30385,224.06881,325.31125,353.34255,152.99586,96.96964,78.95852
PS(21:0_24:0),916.7013,829.66928,521.36131,479.31441,503.35075,461.30385,224.06881,325.31125,367.35815,152.99586,96.96964,78.95852
PS(21:0_24:1),914.6857,827.65368,519.34571,479.31441,501.33515,461.30385,224.06881,325.31125,365.34255,152.99586,96.96964,78.95852
PS(21:0_25:0),930.717,843.68498,535.37701,479.31441,517.36645,461.30385,224.06881,325.31125,381.37385,152.99586,96.96964,78.95852
PS(21:0_26:0),944.7326,857.70058,549.39261,479.31441,531.38205,461.30385,224.06881,325.31125,395.38945,152.99586,96.96964,78.95852
PS(22:0_22:0),902.6856,815.65358,493.33001,493.33001,475.31945,475.31945,224.06881,339.32685,339.32685,152.99586,96.96964,78.95852
PS(22:0_22:1),900.67,813.63798,491.31441,493.33001,473.30385,475.31945,224.06881,339.32685,337.31125,152.99586,96.96964,78.95852
PS(22:0_22:2),898.6543,811.62228,489.29871,493.33001,471.28815,475.31945,224.06881,339.32685,335.29555,152.99586,96.96964,78.95852
PS(22:0_22:3),896.6387,809.60668,487.28311,493.33001,469.27255,475.31945,224.06881,339.32685,333.27995,152.99586,96.96964,78.95852
PS(22:0_22:4),894.623,807.59098,485.26741,493.33001,467.25685,475.31945,224.06881,339.32685,331.26425,152.99586,96.96964,78.95852
PS(22:0_22:5),892.6074,805.57538,483.25181,493.33001,465.24125,475.31945,224.06881,339.32685,329.24865,152.99586,96.96964,78.95852
PS(22:0_22:6),890.5917,803.55968,481.23611,493.33001,463.22555,475.31945,224.06881,339.32685,327.23295,152.99586,96.96964,78.95852
PS(22:0_23:0),916.7013,829.66928,507.34571,493.33001,489.33515,475.31945,224.06881,339.32685,353.34255,152.99586,96.96964,78.95852
PS(22:0_24:0),930.7169,843.68488,521.36131,493.33001,503.35075,475.31945,224.06881,339.32685,367.35815,152.99586,96.96964,78.95852
PS(22:0_24:1),928.7013,841.66928,519.34571,493.33001,501.33515,475.31945,224.06881,339.32685,365.34255,152.99586,96.96964,78.95852
PS(22:0_25:0),944.7326,857.70058,535.37701,493.33001,517.36645,475.31945,224.06881,339.32685,381.37385,152.99586,96.96964,78.95852
PS(22:0_26:0),958.7482,871.71618,549.39261,493.33001,531.38205,475.31945,224.06881,339.32685,395.38945,152.99586,96.96964,78.95852
PS(22:1_22:1),898.6544,811.62238,491.31441,491.31441,473.30385,473.30385,224.06881,337.31125,337.31125,152.99586,96.96964,78.95852
PS(22:1_22:2),896.6387,809.60668,489.29871,491.31441,471.28815,473.30385,224.06881,337.31125,335.29555,152.99586,96.96964,78.95852
PS(22:1_22:3),894.6231,807.59108,487.28311,491.31441,469.27255,473.30385,224.06881,337.31125,333.27995,152.99586,96.96964,78.95852
PS(22:1_22:4),892.6074,805.57538,485.26741,491.31441,467.25685,473.30385,224.06881,337.31125,331.26425,152.99586,96.96964,78.95852
PS(22:1_22:5),890.5918,803.55978,483.25181,491.31441,465.24125,473.30385,224.06881,337.31125,329.24865,152.99586,96.96964,78.95852
PS(22:1_22:6),888.5761,801.54408,481.23611,491.31441,463.22555,473.30385,224.06881,337.31125,327.23295,152.99586,96.96964,78.95852
PS(22:1_23:0),914.6857,827.65368,507.34571,491.31441,489.33515,473.30385,224.06881,337.31125,353.34255,152.99586,96.96964,78.95852
PS(22:1_24:0),928.7013,841.66928,521.36131,491.31441,503.35075,473.30385,224.06881,337.31125,367.35815,152.99586,96.96964,78.95852
PS(22:1_24:1),926.6857,839.65368,519.34571,491.31441,501.33515,473.30385,224.06881,337.31125,365.34255,152.99586,96.96964,78.95852
PS(22:1_25:0),942.717,855.68498,535.37701,491.31441,517.36645,473.30385,224.06881,337.31125,381.37385,152.99586,96.96964,78.95852
PS(22:1_26:0),956.7326,869.70058,549.39261,491.31441,531.38205,473.30385,224.06881,337.31125,395.38945,152.99586,96.96964,78.95852
PS(22:2_22:2),894.623,807.59098,489.29871,489.29871,471.28815,471.28815,224.06881,335.29555,335.29555,152.99586,96.96964,78.95852
PS(22:2_22:3),892.6074,805.57538,487.28311,489.29871,469.27255,471.28815,224.06881,335.29555,333.27995,152.99586,96.96964,78.95852
PS(22:2_22:4),890.5917,803.55968,485.26741,489.29871,467.25685,471.28815,224.06881,335.29555,331.26425,152.99586,96.96964,78.95852
PS(22:2_22:5),888.5761,801.54408,483.25181,489.29871,465.24125,471.28815,224.06881,335.29555,329.24865,152.99586,96.96964,78.95852
PS(22:2_22:6),886.5604,799.52838,481.23611,489.29871,463.22555,471.28815,224.06881,335.29555,327.23295,152.99586,96.96964,78.95852
PS(22:2_23:0),912.67,825.63798,507.34571,489.29871,489.33515,471.28815,224.06881,335.29555,353.34255,152.99586,96.96964,78.95852
PS(22:2_24:0),926.6856,839.65358,521.36131,489.29871,503.35075,471.28815,224.06881,335.29555,367.35815,152.99586,96.96964,78.95852
PS(22:2_24:1),924.67,837.63798,519.34571,489.29871,501.33515,471.28815,224.06881,335.29555,365.34255,152.99586,96.96964,78.95852
PS(22:2_25:0),940.7013,853.66928,535.37701,489.29871,517.36645,471.28815,224.06881,335.29555,381.37385,152.99586,96.96964,78.95852
PS(22:2_26:0),954.7169,867.68488,549.39261,489.29871,531.38205,471.28815,224.06881,335.29555,395.38945,152.99586,96.96964,78.95852
PS(22:3_22:3),890.5918,803.55978,487.28311,487.28311,469.27255,469.27255,224.06881,333.27995,333.27995,152.99586,96.96964,78.95852
PS(22:3_22:4),888.5761,801.54408,485.26741,487.28311,467.25685,469.27255,224.06881,333.27995,331.26425,152.99586,96.96964,78.95852
PS(22:3_22:5),886.5605,799.52848,483.25181,487.28311,465.24125,469.27255,224.06881,333.27995,329.24865,152.99586,96.96964,78.95852
PS(22:3_22:6),884.5448,797.51278,481.23611,487.28311,463.22555,469.27255,224.06881,333.27995,327.23295,152.99586,96.96964,78.95852
PS(22:3_23:0),910.6544,823.62238,507.34571,487.28311,489.33515,469.27255,224.06881,333.27995,353.34255,152.99586,96.96964,78.95852
PS(22:3_24:0),924.67,837.63798,521.36131,487.28311,503.35075,469.27255,224.06881,333.27995,367.35815,152.99586,96.96964,78.95852
PS(22:3_24:1),922.6544,835.62238,519.34571,487.28311,501.33515,469.27255,224.06881,333.27995,365.34255,152.99586,96.96964,78.95852
PS(22:3_25:0),938.6857,851.65368,535.37701,487.28311,517.36645,469.27255,224.06881,333.27995,381.37385,152.99586,96.96964,78.95852
PS(22:3_26:0),952.7013,865.66928,549.39261,487.28311,531.38205,469.27255,224.06881,333.27995,395.38945,152.99586,96.96964,78.95852
PS(22:4_22:4),886.5604,799.52838,485.26741,485.26741,467.25685,467.25685,224.06881,331.26425,331.26425,152.99586,96.96964,78.95852
PS(22:4_22:5),884.5448,797.51278,483.25181,485.26741,465.24125,467.25685,224.06881,331.26425,329.24865,152.99586,96.96964,78.95852
PS(22:4_22:6),882.5291,795.49708,481.23611,485.26741,463.22555,467.25685,224.06881,331.26425,327.23295,152.99586,96.96964,78.95852
PS(22:4_23:0),908.6387,821.60668,507.34571,485.26741,489.33515,467.25685,224.06881,331.26425,353.34255,152.99586,96.96964,78.95852
PS(22:4_24:0),922.6543,835.62228,521.36131,485.26741,503.35075,467.25685,224.06881,331.26425,367.35815,152.99586,96.96964,78.95852
PS(22:4_24:1),920.6387,833.60668,519.34571,485.26741,501.33515,467.25685,224.06881,331.26425,365.34255,152.99586,96.96964,78.95852
PS(22:4_25:0),936.67,849.63798,535.37701,485.26741,517.36645,467.25685,224.06881,331.26425,381.37385,152.99586,96.96964,78.95852
PS(22:4_26:0),950.6856,863.65358,549.39261,485.26741,531.38205,467.25685,224.06881,331.26425,395.38945,152.99586,96.96964,78.95852
PS(22:5_22:5),882.5292,795.49718,483.25181,483.25181,465.24125,465.24125,224.06881,329.24865,329.24865,152.99586,96.96964,78.95852
PS(22:5_22:6),880.5135,793.48148,481.23611,483.25181,463.22555,465.24125,224.06881,329.24865,327.23295,152.99586,96.96964,78.95852
PS(22:5_23:0),906.6231,819.59108,507.34571,483.25181,489.33515,465.24125,224.06881,329.24865,353.34255,152.99586,96.96964,78.95852
PS(22:5_24:0),920.6387,833.60668,521.36131,483.25181,503.35075,465.24125,224.06881,329.24865,367.35815,152.99586,96.96964,78.95852
PS(22:5_24:1),918.6231,831.59108,519.34571,483.25181,501.33515,465.24125,224.06881,329.24865,365.34255,152.99586,96.96964,78.95852
PS(22:5_25:0),934.6544,847.62238,535.37701,483.25181,517.36645,465.24125,224.06881,329.24865,381.37385,152.99586,96.96964,78.95852
PS(22:5_26:0),948.67,861.63798,549.39261,483.25181,531.38205,465.24125,224.06881,329.24865,395.38945,152.99586,96.96964,78.95852
PS(22:6_22:6),878.4978,791.46578,481.23611,481.23611,463.22555,463.22555,224.06881,327.23295,327.23295,152.99586,96.96964,78.95852
PS(22:6_23:0),904.6074,817.57538,507.34571,481.23611,489.33515,463.22555,224.06881,327.23295,353.34255,152.99586,96.96964,78.95852
PS(22:6_24:0),918.623,831.59098,521.36131,481.23611,503.35075,463.22555,224.06881,327.23295,367.35815,152.99586,96.96964,78.95852
PS(22:6_24:1),916.6074,829.57538,519.34571,481.23611,501.33515,463.22555,224.06881,327.23295,365.34255,152.99586,96.96964,78.95852
PS(22:6_25:0),932.6387,845.60668,535.37701,481.23611,517.36645,463.22555,224.06881,327.23295,381.37385,152.99586,96.96964,78.95852
PS(22:6_26:0),946.6543,859.62228,549.39261,481.23611,531.38205,463.22555,224.06881,327.23295,395.38945,152.99586,96.96964,78.95852
PS(23:0_23:0),930.717,843.68498,507.34571,507.34571,489.33515,489.33515,224.06881,353.34255,353.34255,152.99586,96.96964,78.95852
PS(23:0_24:0),944.7326,857.70058,521.36131,507.34571,503.35075,489.33515,224.06881,353.34255,367.35815,152.99586,96.96964,78.95852
PS(23:0_24:1),942.717,855.68498,519.34571,507.34571,501.33515,489.33515,224.06881,353.34255,365.34255,152.99586,96.96964,78.95852
PS(23:0_25:0),958.7483,871.71628,535.37701,507.34571,517.36645,489.33515,224.06881,353.34255,381.37385,152.99586,96.96964,78.95852
PS(23:0_26:0),972.7639,885.73188,549.39261,507.34571,531.38205,489.33515,224.06881,353.34255,395.38945,152.99586,96.96964,78.95852
PS(24:0_24:0),958.7482,871.71618,521.36131,521.36131,503.35075,503.35075,224.06881,367.35815,367.35815,152.99586,96.96964,78.95852
PS(24:0_24:1),956.7326,869.70058,519.34571,521.36131,501.33515,503.35075,224.06881,367.35815,365.34255,152.99586,96.96964,78.95852
PS(24:0_25:0),972.7639,885.73188,535.37701,521.36131,517.36645,503.35075,224.06881,367.35815,381.37385,152.99586,96.96964,78.95852
PS(24:0_26:0),986.7795,899.74748,549.39261,521.36131,531.38205,503.35075,224.06881,367.35815,395.38945,152.99586,96.96964,78.95852
PS(24:1_24:1),954.717,867.68498,519.34571,519.34571,501.33515,501.33515,224.06881,365.34255,365.34255,152.99586,96.96964,78.95852
PS(24:1_25:0),970.7483,883.71628,535.37701,519.34571,517.36645,501.33515,224.06881,365.34255,381.37385,152.99586,96.96964,78.95852
PS(24:1_26:0),984.7639,897.73188,549.39261,519.34571,531.38205,501.33515,224.06881,365.34255,395.38945,152.99586,96.96964,78.95852
PS(25:0_25:0),986.7796,899.74758,535.37701,535.37701,517.36645,517.36645,224.06881,381.37385,381.37385,152.99586,96.96964,78.95852
PS(25:0_26:0),1000.7952,913.76318,549.39261,535.37701,531.38205,517.36645,224.06881,381.37385,395.38945,152.99586,96.96964,78.95852
PS(26:0_26:0),1014.8108,927.77878,549.39261,549.39261,531.38205,531.38205,224.06881,395.38945,395.38945,152.99586,96.96964,78.95852
scores,0.01,0.01,0.01,0.01,0.45,0.45,0.01,0.01,0.01,0.01,0.01,0.01
