"TG","[M+NH4]+","[M+H-R1-H2O]+","[M+H-R2-H2O]+","[M+H-R3-H2O]+","[R1CO]+","[R2CO]+","[R3CO]+","[R1CO+74]+","[R2CO+74]+","[R3CO+74]+","[R1CO+74-H2O]+","[R2CO+74-H2O]+","[R3CO+74-H2O]+"
"TG(56:1) TG(15:0_17:0_24:1)",934.8798504,675.6286764,647.5973764,551.5034764,225.2213364,253.2526364,349.3465364,299.2581364,327.2894364,423.3833364,281.2475714,309.2788714,405.3727714
"TG(56:1) TG(15:0_18:1_23:0)",934.8798504,675.6286764,635.5973764,563.5034764,225.2213364,265.2526364,337.3465364,299.2581364,339.2894364,411.3833364,281.2475714,321.2788714,393.3727714
"TG(56:1) TG(15:0_19:0_22:1)",934.8798504,675.6286764,619.5660764,579.5347764,225.2213364,281.2839364,321.3152364,299.2581364,355.3207364,395.3520364,281.2475714,337.3101714,377.3414714
"TG(56:1) TG(15:0_20:1_21:0)",934.8798504,675.6286764,607.5660764,591.5347764,225.2213364,293.2839364,309.3152364,299.2581364,367.3207364,383.3520364,281.2475714,349.3101714,365.3414714
"TG(56:1) TG(14:1_17:0_25:0)",934.8798504,691.6599764,647.5973764,535.4721764,209.1900364,253.2526364,365.3778364,283.2268364,327.2894364,439.4146364,265.2162714,309.2788714,421.4040714
"TG(56:1) TG(14:1_19:0_23:0)",934.8798504,691.6599764,619.5660764,563.5034764,209.1900364,281.2839364,337.3465364,283.2268364,355.3207364,411.3833364,265.2162714,337.3101714,393.3727714
"TG(56:1) TG(14:1_21:0_21:0)",934.8798504,691.6599764,591.5347764,591.5347764,209.1900364,309.3152364,309.3152364,283.2268364,383.3520364,383.3520364,265.2162714,365.3414714,365.3414714
"TG(56:1) TG(13:0_18:1_25:0)",934.8798504,703.6599764,635.5973764,535.4721764,197.1900364,265.2526364,365.3778364,271.2268364,339.2894364,439.4146364,253.2162714,321.2788714,421.4040714
"TG(56:1) TG(13:0_19:0_24:1)",934.8798504,703.6599764,619.5660764,551.5034764,197.1900364,281.2839364,349.3465364,271.2268364,355.3207364,423.3833364,253.2162714,337.3101714,405.3727714
"TG(56:1) TG(13:0_20:1_23:0)",934.8798504,703.6599764,607.5660764,563.5034764,197.1900364,293.2839364,337.3465364,271.2268364,367.3207364,411.3833364,253.2162714,349.3101714,393.3727714
"TG(56:1) TG(13:0_21:0_22:1)",934.8798504,703.6599764,591.5347764,579.5347764,197.1900364,309.3152364,321.3152364,271.2268364,383.3520364,395.3520364,253.2162714,365.3414714,377.3414714
"TG(58:14) TG(18:4_18:4_22:6)",936.7075504,643.4720764,643.4720764,591.4407764,259.2056364,259.2056364,311.2369364,333.2424364,333.2424364,385.2737364,315.2318714,315.2318714,367.2631714
"TG(58:14) TG(18:4_20:5_20:5)",936.7076504,643.4721764,617.4564764,617.4564764,259.2056364,285.2213364,285.2213364,333.2424364,359.2581364,359.2581364,315.2318714,341.2475714,341.2475714
"TG(57:7) TG(17:1_18:4_22:2)",936.8014504,651.5346764,643.5659764,583.4720764,251.2369364,259.2056364,319.2995364,325.2737364,333.2424364,393.3363364,307.2631714,315.2318714,375.3257714
"TG(57:7) TG(17:1_18:2_22:4)",936.8014504,651.5346764,639.5346764,587.5033764,251.2369364,263.2369364,315.2682364,325.2737364,337.2737364,389.3050364,307.2631714,319.2631714,371.2944714
"TG(57:7) TG(17:1_18:0_22:6)",936.8014504,651.5346764,635.5033764,591.5346764,251.2369364,267.2682364,311.2369364,325.2737364,341.3050364,385.2737364,307.2631714,323.2944714,367.2631714
"TG(57:7) TG(17:1_20:2_20:4)",936.8014504,651.5346764,611.5033764,615.5346764,251.2369364,291.2682364,287.2369364,325.2737364,365.3050364,361.2737364,307.2631714,347.2944714,343.2631714
"TG(57:7) TG(15:1_20:4_22:2)",936.8014504,679.5659764,615.5346764,583.4720764,223.2056364,287.2369364,319.2995364,297.2424364,361.2737364,393.3363364,279.2318714,343.2631714,375.3257714
"TG(57:7) TG(15:1_20:2_22:4)",936.8014504,679.5659764,611.5033764,587.5033764,223.2056364,291.2682364,315.2682364,297.2424364,365.3050364,389.3050364,279.2318714,347.2944714,371.2944714
"TG(57:7) TG(15:1_20:0_22:6)",936.8014504,679.5659764,607.4720764,591.5346764,223.2056364,295.2995364,311.2369364,297.2424364,369.3363364,385.2737364,279.2318714,351.3257714,367.2631714
"TG(57:7) TG(18:2_19:0_20:5)",936.8015504,639.5347764,621.4877764,617.5503764,263.2369364,281.2839364,285.2213364,337.2737364,355.3207364,359.2581364,319.2631714,337.3101714,341.2475714
"TG(57:7) TG(18:3_19:0_20:4)",936.8015504,641.5503764,621.4877764,615.5347764,261.2213364,281.2839364,287.2369364,335.2581364,355.3207364,361.2737364,317.2475714,337.3101714,343.2631714
"TG(57:7) TG(18:3_18:4_21:0)",936.8015504,641.5503764,643.5660764,593.4564764,261.2213364,259.2056364,309.3152364,335.2581364,333.2424364,383.3520364,317.2475714,315.2318714,365.3414714
"TG(57:7) TG(18:4_19:0_20:3)",936.8015504,643.5660764,621.4877764,613.5190764,259.2056364,281.2839364,289.2526364,333.2424364,355.3207364,363.2894364,315.2318714,337.3101714,345.2788714
"TG(57:7) TG(17:0_18:4_22:3)",936.8015504,649.5190764,643.5660764,585.4877764,253.2526364,259.2056364,317.2839364,327.2894364,333.2424364,391.3207364,309.2788714,315.2318714,373.3101714
"TG(57:7) TG(17:0_18:3_22:4)",936.8015504,649.5190764,641.5503764,587.5034764,253.2526364,261.2213364,315.2682364,327.2894364,335.2581364,389.3050364,309.2788714,317.2475714,371.2944714
"TG(57:7) TG(17:0_18:2_22:5)",936.8015504,649.5190764,639.5347764,589.5190764,253.2526364,263.2369364,313.2526364,327.2894364,337.2737364,387.2894364,309.2788714,319.2631714,369.2788714
"TG(57:7) TG(17:0_18:1_22:6)",936.8015504,649.5190764,637.5190764,591.5347764,253.2526364,265.2526364,311.2369364,327.2894364,339.2894364,385.2737364,309.2788714,321.2788714,367.2631714
"TG(57:7) TG(17:0_20:2_20:5)",936.8015504,649.5190764,611.5034764,617.5503764,253.2526364,291.2682364,285.2213364,327.2894364,365.3050364,359.2581364,309.2788714,347.2944714,341.2475714
"TG(57:7) TG(17:0_20:3_20:4)",936.8015504,649.5190764,613.5190764,615.5347764,253.2526364,289.2526364,287.2369364,327.2894364,363.2894364,361.2737364,309.2788714,345.2788714,343.2631714
"TG(57:7) TG(17:1_18:3_22:3)",936.8015504,651.5347764,641.5503764,585.4877764,251.2369364,261.2213364,317.2839364,325.2737364,335.2581364,391.3207364,307.2631714,317.2475714,373.3101714
"TG(57:7) TG(17:1_18:1_22:5)",936.8015504,651.5347764,637.5190764,589.5190764,251.2369364,265.2526364,313.2526364,325.2737364,339.2894364,387.2894364,307.2631714,321.2788714,369.2788714
"TG(57:7) TG(17:1_20:1_20:5)",936.8015504,651.5347764,609.4877764,617.5503764,251.2369364,293.2839364,285.2213364,325.2737364,367.3207364,359.2581364,307.2631714,349.3101714,341.2475714
"TG(57:7) TG(17:1_20:3_20:3)",936.8015504,651.5347764,613.5190764,613.5190764,251.2369364,289.2526364,289.2526364,325.2737364,363.2894364,363.2894364,307.2631714,345.2788714,345.2788714
"TG(57:7) TG(17:2_18:4_22:1)",936.8015504,653.5503764,643.5660764,581.4564764,249.2213364,259.2056364,321.3152364,323.2581364,333.2424364,395.3520364,305.2475714,315.2318714,377.3414714
"TG(57:7) TG(17:2_18:3_22:2)",936.8015504,653.5503764,641.5503764,583.4721764,249.2213364,261.2213364,319.2995364,323.2581364,335.2581364,393.3363364,305.2475714,317.2475714,375.3257714
"TG(57:7) TG(17:2_18:2_22:3)",936.8015504,653.5503764,639.5347764,585.4877764,249.2213364,263.2369364,317.2839364,323.2581364,337.2737364,391.3207364,305.2475714,319.2631714,373.3101714
"TG(57:7) TG(17:2_18:1_22:4)",936.8015504,653.5503764,637.5190764,587.5034764,249.2213364,265.2526364,315.2682364,323.2581364,339.2894364,389.3050364,305.2475714,321.2788714,371.2944714
"TG(57:7) TG(17:2_18:0_22:5)",936.8015504,653.5503764,635.5034764,589.5190764,249.2213364,267.2682364,313.2526364,323.2581364,341.3050364,387.2894364,305.2475714,323.2944714,369.2788714
"TG(57:7) TG(17:2_20:0_20:5)",936.8015504,653.5503764,607.4721764,617.5503764,249.2213364,295.2995364,285.2213364,323.2581364,369.3363364,359.2581364,305.2475714,351.3257714,341.2475714
"TG(57:7) TG(17:2_20:1_20:4)",936.8015504,653.5503764,609.4877764,615.5347764,249.2213364,293.2839364,287.2369364,323.2581364,367.3207364,361.2737364,305.2475714,349.3101714,343.2631714
"TG(57:7) TG(17:2_20:2_20:3)",936.8015504,653.5503764,611.5034764,613.5190764,249.2213364,291.2682364,289.2526364,323.2581364,365.3050364,363.2894364,305.2475714,347.2944714,345.2788714
"TG(57:7) TG(16:1_19:0_22:6)",936.8015504,665.5503764,621.4877764,591.5347764,237.2213364,281.2839364,311.2369364,311.2581364,355.3207364,385.2737364,293.2475714,337.3101714,367.2631714
"TG(57:7) TG(15:0_20:5_22:2)",936.8015504,677.5503764,617.5503764,583.4721764,225.2213364,285.2213364,319.2995364,299.2581364,359.2581364,393.3363364,281.2475714,341.2475714,375.3257714
"TG(57:7) TG(15:0_20:4_22:3)",936.8015504,677.5503764,615.5347764,585.4877764,225.2213364,287.2369364,317.2839364,299.2581364,361.2737364,391.3207364,281.2475714,343.2631714,373.3101714
"TG(57:7) TG(15:0_20:3_22:4)",936.8015504,677.5503764,613.5190764,587.5034764,225.2213364,289.2526364,315.2682364,299.2581364,363.2894364,389.3050364,281.2475714,345.2788714,371.2944714
"TG(57:7) TG(15:0_20:2_22:5)",936.8015504,677.5503764,611.5034764,589.5190764,225.2213364,291.2682364,313.2526364,299.2581364,365.3050364,387.2894364,281.2475714,347.2944714,369.2788714
"TG(57:7) TG(15:0_20:1_22:6)",936.8015504,677.5503764,609.4877764,591.5347764,225.2213364,293.2839364,311.2369364,299.2581364,367.3207364,385.2737364,281.2475714,349.3101714,367.2631714
"TG(57:7) TG(15:1_20:5_22:1)",936.8015504,679.5660764,617.5503764,581.4564764,223.2056364,285.2213364,321.3152364,297.2424364,359.2581364,395.3520364,279.2318714,341.2475714,377.3414714
"TG(57:7) TG(15:1_20:3_22:3)",936.8015504,679.5660764,613.5190764,585.4877764,223.2056364,289.2526364,317.2839364,297.2424364,363.2894364,391.3207364,279.2318714,345.2788714,373.3101714
"TG(57:7) TG(15:1_20:1_22:5)",936.8015504,679.5660764,609.4877764,589.5190764,223.2056364,293.2839364,313.2526364,297.2424364,367.3207364,387.2894364,279.2318714,349.3101714,369.2788714
"TG(57:7) TG(14:1_21:0_22:6)",936.8015504,693.5816764,593.4564764,591.5347764,209.1900364,309.3152364,311.2369364,283.2268364,383.3520364,385.2737364,265.2162714,365.3414714,367.2631714
"TG(57:7) TG(13:0_22:1_22:6)",936.8015504,705.5816764,581.4564764,591.5347764,197.1900364,321.3152364,311.2369364,271.2268364,395.3520364,385.2737364,253.2162714,377.3414714,367.2631714
"TG(57:7) TG(13:0_22:2_22:5)",936.8015504,705.5816764,583.4721764,589.5190764,197.1900364,319.2995364,313.2526364,271.2268364,393.3363364,387.2894364,253.2162714,375.3257714,369.2788714
"TG(57:7) TG(13:0_22:3_22:4)",936.8015504,705.5816764,585.4877764,587.5034764,197.1900364,317.2839364,315.2682364,271.2268364,391.3207364,389.3050364,253.2162714,373.3101714,371.2944714
"TG(56:0) TG(18:0_18:0_20:0)",936.8953504,635.5972764,635.5972764,607.5659764,267.2682364,267.2682364,295.2995364,341.3050364,341.3050364,369.3363364,323.2944714,323.2944714,351.3257714
"TG(56:0) TG(16:0_16:0_24:0)",936.8953504,663.6285764,663.6285764,551.5033764,239.2369364,239.2369364,351.3621364,313.2737364,313.2737364,425.3989364,295.2631714,295.2631714,407.3883714
"TG(56:0) TG(16:0_18:0_22:0)",936.8953504,663.6285764,635.5972764,579.5346764,239.2369364,267.2682364,323.3308364,313.2737364,341.3050364,397.3676364,295.2631714,323.2944714,379.3570714
"TG(56:0) TG(16:0_20:0_20:0)",936.8953504,663.6285764,607.5659764,607.5659764,239.2369364,295.2995364,295.2995364,313.2737364,369.3363364,369.3363364,295.2631714,351.3257714,351.3257714
"TG(56:0) TG(14:0_16:0_26:0)",936.8953504,691.6598764,663.6285764,523.4720764,211.2056364,239.2369364,379.3934364,285.2424364,313.2737364,453.4302364,267.2318714,295.2631714,435.4196714
"TG(56:0) TG(14:0_18:0_24:0)",936.8953504,691.6598764,635.5972764,551.5033764,211.2056364,267.2682364,351.3621364,285.2424364,341.3050364,425.3989364,267.2318714,323.2944714,407.3883714
"TG(56:0) TG(14:0_20:0_22:0)",936.8953504,691.6598764,607.5659764,579.5346764,211.2056364,295.2995364,323.3308364,285.2424364,369.3363364,397.3676364,267.2318714,351.3257714,379.3570714
"TG(56:0) TG(12:0_18:0_26:0)",936.8953504,719.6911764,635.5972764,523.4720764,183.1743364,267.2682364,379.3934364,257.2111364,341.3050364,453.4302364,239.2005714,323.2944714,435.4196714
"TG(56:0) TG(12:0_20:0_24:0)",936.8953504,719.6911764,607.5659764,551.5033764,183.1743364,295.2995364,351.3621364,257.2111364,369.3363364,425.3989364,239.2005714,351.3257714,407.3883714
"TG(56:0) TG(12:0_22:0_22:0)",936.8953504,719.6911764,579.5346764,579.5346764,183.1743364,323.3308364,323.3308364,257.2111364,397.3676364,397.3676364,239.2005714,379.3570714,379.3570714
"TG(56:0) TG(10:0_20:0_26:0)",936.8953504,747.7224764,607.5659764,523.4720764,155.1430364,295.2995364,379.3934364,229.1798364,369.3363364,453.4302364,211.1692714,351.3257714,435.4196714
"TG(56:0) TG(10:0_22:0_24:0)",936.8953504,747.7224764,579.5346764,551.5033764,155.1430364,323.3308364,351.3621364,229.1798364,397.3676364,425.3989364,211.1692714,379.3570714,407.3883714
"TG(56:0) TG(22:0_26:0_8:0)",936.8953504,579.5346764,523.4720764,775.7537764,323.3308364,379.3934364,127.1117364,397.3676364,453.4302364,201.1485364,379.3570714,435.4196714,183.1379714
"TG(56:0) TG(24:0_24:0_8:0)",936.8953504,551.5033764,551.5033764,775.7537764,351.3621364,351.3621364,127.1117364,425.3989364,425.3989364,201.1485364,407.3883714,407.3883714,183.1379714
"TG(56:0) TG(18:0_19:0_19:0)",936.8954504,635.5973764,621.5816764,621.5816764,267.2682364,281.2839364,281.2839364,341.3050364,355.3207364,355.3207364,323.2944714,337.3101714,337.3101714
"TG(56:0) TG(17:0_17:0_22:0)",936.8954504,649.6129764,649.6129764,579.5347764,253.2526364,253.2526364,323.3308364,327.2894364,327.2894364,397.3676364,309.2788714,309.2788714,379.3570714
"TG(56:0) TG(17:0_18:0_21:0)",936.8954504,649.6129764,635.5973764,593.5503764,253.2526364,267.2682364,309.3152364,327.2894364,341.3050364,383.3520364,309.2788714,323.2944714,365.3414714
"TG(56:0) TG(17:0_19:0_20:0)",936.8954504,649.6129764,621.5816764,607.5660764,253.2526364,281.2839364,295.2995364,327.2894364,355.3207364,369.3363364,309.2788714,337.3101714,351.3257714
"TG(56:0) TG(16:0_17:0_23:0)",936.8954504,663.6286764,649.6129764,565.5190764,239.2369364,253.2526364,337.3465364,313.2737364,327.2894364,411.3833364,295.2631714,309.2788714,393.3727714
"TG(56:0) TG(16:0_19:0_21:0)",936.8954504,663.6286764,621.5816764,593.5503764,239.2369364,281.2839364,309.3152364,313.2737364,355.3207364,383.3520364,295.2631714,337.3101714,365.3414714
"TG(56:0) TG(15:0_15:0_26:0)",936.8954504,677.6442764,677.6442764,523.4721764,225.2213364,225.2213364,379.3934364,299.2581364,299.2581364,453.4302364,281.2475714,281.2475714,435.4196714
"TG(56:0) TG(15:0_16:0_25:0)",936.8954504,677.6442764,663.6286764,537.4877764,225.2213364,239.2369364,365.3778364,299.2581364,313.2737364,439.4146364,281.2475714,295.2631714,421.4040714
"TG(56:0) TG(15:0_17:0_24:0)",936.8954504,677.6442764,649.6129764,551.5034764,225.2213364,253.2526364,351.3621364,299.2581364,327.2894364,425.3989364,281.2475714,309.2788714,407.3883714
"TG(56:0) TG(15:0_18:0_23:0)",936.8954504,677.6442764,635.5973764,565.5190764,225.2213364,267.2682364,337.3465364,299.2581364,341.3050364,411.3833364,281.2475714,323.2944714,393.3727714
"TG(56:0) TG(15:0_19:0_22:0)",936.8954504,677.6442764,621.5816764,579.5347764,225.2213364,281.2839364,323.3308364,299.2581364,355.3207364,397.3676364,281.2475714,337.3101714,379.3570714
"TG(56:0) TG(15:0_20:0_21:0)",936.8954504,677.6442764,607.5660764,593.5503764,225.2213364,295.2995364,309.3152364,299.2581364,369.3363364,383.3520364,281.2475714,351.3257714,365.3414714
"TG(56:0) TG(14:0_17:0_25:0)",936.8954504,691.6599764,649.6129764,537.4877764,211.2056364,253.2526364,365.3778364,285.2424364,327.2894364,439.4146364,267.2318714,309.2788714,421.4040714
"TG(56:0) TG(14:0_19:0_23:0)",936.8954504,691.6599764,621.5816764,565.5190764,211.2056364,281.2839364,337.3465364,285.2424364,355.3207364,411.3833364,267.2318714,337.3101714,393.3727714
"TG(56:0) TG(14:0_21:0_21:0)",936.8954504,691.6599764,593.5503764,593.5503764,211.2056364,309.3152364,309.3152364,285.2424364,383.3520364,383.3520364,267.2318714,365.3414714,365.3414714
"TG(56:0) TG(13:0_17:0_26:0)",936.8954504,705.6755764,649.6129764,523.4721764,197.1900364,253.2526364,379.3934364,271.2268364,327.2894364,453.4302364,253.2162714,309.2788714,435.4196714
"TG(56:0) TG(13:0_18:0_25:0)",936.8954504,705.6755764,635.5973764,537.4877764,197.1900364,267.2682364,365.3778364,271.2268364,341.3050364,439.4146364,253.2162714,323.2944714,421.4040714
"TG(56:0) TG(13:0_19:0_24:0)",936.8954504,705.6755764,621.5816764,551.5034764,197.1900364,281.2839364,351.3621364,271.2268364,355.3207364,425.3989364,253.2162714,337.3101714,407.3883714
"TG(56:0) TG(13:0_20:0_23:0)",936.8954504,705.6755764,607.5660764,565.5190764,197.1900364,295.2995364,337.3465364,271.2268364,369.3363364,411.3833364,253.2162714,351.3257714,393.3727714
"TG(56:0) TG(13:0_21:0_22:0)",936.8954504,705.6755764,593.5503764,579.5347764,197.1900364,309.3152364,323.3308364,271.2268364,383.3520364,397.3676364,253.2162714,365.3414714,379.3570714
"TG(56:0) TG(12:0_19:0_25:0)",936.8954504,719.6912764,621.5816764,537.4877764,183.1743364,281.2839364,365.3778364,257.2111364,355.3207364,439.4146364,239.2005714,337.3101714,421.4040714
"TG(56:0) TG(12:0_21:0_23:0)",936.8954504,719.6912764,593.5503764,565.5190764,183.1743364,309.3152364,337.3465364,257.2111364,383.3520364,411.3833364,239.2005714,365.3414714,393.3727714
"TG(56:0) TG(10:0_21:0_25:0)",936.8954504,747.7225764,593.5503764,537.4877764,155.1430364,309.3152364,365.3778364,229.1798364,383.3520364,439.4146364,211.1692714,365.3414714,421.4040714
"TG(56:0) TG(10:0_23:0_23:0)",936.8954504,747.7225764,565.5190764,565.5190764,155.1430364,337.3465364,337.3465364,229.1798364,411.3833364,411.3833364,211.1692714,393.3727714,393.3727714
"TG(56:0) TG(23:0_25:0_8:0)",936.8954504,565.5190764,537.4877764,775.7538764,337.3465364,365.3778364,127.1117364,411.3833364,439.4146364,201.1485364,393.3727714,421.4040714,183.1379714
"TG(58:13) TG(18:4_18:4_22:5)",938.7232504,645.4877764,645.4877764,591.4407764,259.2056364,259.2056364,313.2526364,333.2424364,333.2424364,387.2894364,315.2318714,315.2318714,369.2788714
"TG(58:13) TG(18:3_18:4_22:6)",938.7232504,643.4720764,645.4877764,593.4564764,261.2213364,259.2056364,311.2369364,335.2581364,333.2424364,385.2737364,317.2475714,315.2318714,367.2631714
"TG(58:13) TG(18:4_20:4_20:5)",938.7232504,645.4877764,617.4564764,619.4720764,259.2056364,287.2369364,285.2213364,333.2424364,361.2737364,359.2581364,315.2318714,343.2631714,341.2475714
"TG(58:13) TG(14:1_22:6_22:6)",938.7232504,695.5033764,593.4564764,593.4564764,209.1900364,311.2369364,311.2369364,283.2268364,385.2737364,385.2737364,265.2162714,367.2631714,367.2631714
"TG(58:13) TG(18:3_20:5_20:5)",938.7233504,643.4721764,619.4721764,619.4721764,261.2213364,285.2213364,285.2213364,335.2581364,359.2581364,359.2581364,317.2475714,341.2475714,341.2475714
"TG(57:6) TG(18:2_19:0_20:4)",938.8171504,641.5503764,623.5033764,617.5503764,263.2369364,281.2839364,287.2369364,337.2737364,355.3207364,361.2737364,319.2631714,337.3101714,343.2631714
"TG(57:6) TG(18:2_18:4_21:0)",938.8171504,641.5503764,645.5816764,595.4720764,263.2369364,259.2056364,309.3152364,337.2737364,333.2424364,383.3520364,319.2631714,315.2318714,365.3414714
"TG(57:6) TG(18:4_19:0_20:2)",938.8171504,645.5816764,623.5033764,613.5190764,259.2056364,281.2839364,291.2682364,333.2424364,355.3207364,365.3050364,315.2318714,337.3101714,347.2944714
"TG(57:6) TG(17:0_18:4_22:2)",938.8171504,651.5346764,645.5816764,585.4877764,253.2526364,259.2056364,319.2995364,327.2894364,333.2424364,393.3363364,309.2788714,315.2318714,375.3257714
"TG(57:6) TG(17:0_18:2_22:4)",938.8171504,651.5346764,641.5503764,589.5190764,253.2526364,263.2369364,315.2682364,327.2894364,337.2737364,389.3050364,309.2788714,319.2631714,371.2944714
"TG(57:6) TG(17:0_18:0_22:6)",938.8171504,651.5346764,637.5190764,593.5503764,253.2526364,267.2682364,311.2369364,327.2894364,341.3050364,385.2737364,309.2788714,323.2944714,367.2631714
"TG(57:6) TG(17:0_20:2_20:4)",938.8171504,651.5346764,613.5190764,617.5503764,253.2526364,291.2682364,287.2369364,327.2894364,365.3050364,361.2737364,309.2788714,347.2944714,343.2631714
"TG(57:6) TG(17:1_18:4_22:1)",938.8171504,653.5503764,645.5816764,583.4720764,251.2369364,259.2056364,321.3152364,325.2737364,333.2424364,395.3520364,307.2631714,315.2318714,377.3414714
