"TG","[M+Na]+","[M+Na-acyl-sn1-H2O]+","[M+Na-acyl-sn2-H2O]+","[M+Na-acyl-sn3-H2O]+"
"TG(60:11) TG(18:3_20:4_22:4)",975.7412404,697.5167464,671.5011464,643.4698464
"TG(60:11) TG(18:3_20:2_22:6)",975.7412404,697.5167464,667.4698464,647.5011464
"TG(60:11) TG(18:4_20:5_22:2)",975.7412404,699.5324464,673.5167464,639.4385464
"TG(60:11) TG(18:4_20:4_22:3)",975.7412404,699.5324464,671.5011464,641.4541464
"TG(60:11) TG(18:4_20:3_22:4)",975.7412404,699.5324464,669.4854464,643.4698464
"TG(60:11) TG(18:4_20:2_22:5)",975.7412404,699.5324464,667.4698464,645.4854464
"TG(60:11) TG(18:4_20:1_22:6)",975.7412404,699.5324464,665.4541464,647.5011464
"TG(60:11) TG(16:0_22:5_22:6)",975.7412404,719.5011464,645.4854464,647.5011464
"TG(60:11) TG(16:1_22:4_22:6)",975.7412404,721.5167464,643.4698464,647.5011464
"TG(60:11) TG(20:1_20:5_20:5)",975.7413404,665.4542464,673.5168464,673.5168464
"TG(60:11) TG(20:3_20:3_20:5)",975.7413404,669.4855464,669.4855464,673.5168464
"TG(60:11) TG(18:1_20:5_22:5)",975.7413404,693.4855464,673.5168464,645.4855464
"TG(60:11) TG(18:3_20:5_22:3)",975.7413404,697.5168464,673.5168464,641.4542464
"TG(60:11) TG(18:3_20:3_22:5)",975.7413404,697.5168464,669.4855464,645.4855464
"TG(60:11) TG(16:1_22:5_22:5)",975.7413404,721.5168464,645.4855464,645.4855464
"TG(59:4) TG(19:0_20:0_20:4)",975.8351404,677.5480464,663.5324464,671.5950464
"TG(59:4) TG(19:0_20:2_20:2)",975.8351404,677.5480464,667.5637464,667.5637464
"TG(59:4) TG(18:0_19:0_22:4)",975.8351404,691.5637464,677.5480464,643.5637464
"TG(59:4) TG(18:0_20:4_21:0)",975.8351404,691.5637464,671.5950464,649.5167464
"TG(59:4) TG(18:2_18:2_23:0)",975.8351404,695.5950464,695.5950464,621.4854464
"TG(59:4) TG(18:2_19:0_22:2)",975.8351404,695.5950464,677.5480464,639.5324464
"TG(59:4) TG(18:2_20:2_21:0)",975.8351404,695.5950464,667.5637464,649.5167464
"TG(59:4) TG(18:0_18:4_23:0)",975.8351404,691.5637464,699.6263464,621.4854464
"TG(59:4) TG(18:4_19:0_22:0)",975.8351404,699.6263464,677.5480464,635.5011464
"TG(59:4) TG(18:4_20:0_21:0)",975.8351404,699.6263464,663.5324464,649.5167464
"TG(59:4) TG(17:0_18:4_24:0)",975.8351404,705.5793464,699.6263464,607.4698464
"TG(59:4) TG(17:1_18:3_24:0)",975.8351404,707.5950464,697.6106464,607.4698464
"TG(59:4) TG(17:1_18:2_24:1)",975.8351404,707.5950464,695.5950464,609.4854464
"TG(59:4) TG(17:0_20:4_22:0)",975.8351404,705.5793464,671.5950464,635.5011464
"TG(59:4) TG(17:0_20:2_22:2)",975.8351404,705.5793464,667.5637464,639.5324464
"TG(59:4) TG(17:0_20:0_22:4)",975.8351404,705.5793464,663.5324464,643.5637464
"TG(59:4) TG(17:2_18:2_24:0)",975.8351404,709.6106464,695.5950464,607.4698464
"TG(59:4) TG(17:1_20:3_22:0)",975.8351404,707.5950464,669.5793464,635.5011464
"TG(59:4) TG(17:1_20:2_22:1)",975.8351404,707.5950464,667.5637464,637.5167464
"TG(59:4) TG(17:1_20:1_22:2)",975.8351404,707.5950464,665.5480464,639.5324464
"TG(59:4) TG(17:1_20:0_22:3)",975.8351404,707.5950464,663.5324464,641.5480464
"TG(59:4) TG(17:2_20:2_22:0)",975.8351404,709.6106464,667.5637464,635.5011464
"TG(59:4) TG(17:2_20:0_22:2)",975.8351404,709.6106464,663.5324464,639.5324464
"TG(59:4) TG(16:0_18:4_25:0)",975.8351404,719.5950464,699.6263464,593.4541464
"TG(59:4) TG(16:0_20:4_23:0)",975.8351404,719.5950464,671.5950464,621.4854464
"TG(59:4) TG(16:0_21:0_22:4)",975.8351404,719.5950464,649.5167464,643.5637464
"TG(59:4) TG(15:0_18:4_26:0)",975.8351404,733.6106464,699.6263464,579.4385464
"TG(59:4) TG(15:1_18:3_26:0)",975.8351404,735.6263464,697.6106464,579.4385464
"TG(59:4) TG(15:0_20:4_24:0)",975.8351404,733.6106464,671.5950464,607.4698464
"TG(59:4) TG(15:0_22:0_22:4)",975.8351404,733.6106464,635.5011464,643.5637464
"TG(59:4) TG(15:0_22:2_22:2)",975.8351404,733.6106464,639.5324464,639.5324464
"TG(59:4) TG(15:1_20:3_24:0)",975.8351404,735.6263464,669.5793464,607.4698464
"TG(59:4) TG(15:1_20:2_24:1)",975.8351404,735.6263464,667.5637464,609.4854464
"TG(59:4) TG(15:1_22:0_22:3)",975.8351404,735.6263464,635.5011464,641.5480464
"TG(59:4) TG(15:1_22:1_22:2)",975.8351404,735.6263464,637.5167464,639.5324464
"TG(59:4) TG(14:0_20:4_25:0)",975.8351404,747.6263464,671.5950464,593.4541464
"TG(59:4) TG(14:0_22:4_23:0)",975.8351404,747.6263464,643.5637464,621.4854464
"TG(59:4) TG(13:0_20:4_26:0)",975.8351404,761.6419464,671.5950464,579.4385464
"TG(59:4) TG(13:0_22:4_24:0)",975.8351404,761.6419464,643.5637464,607.4698464
"TG(59:4) TG(12:0_22:4_25:0)",975.8351404,775.6576464,643.5637464,593.4541464
"TG(59:4) TG(19:0_20:1_20:3)",975.8352404,677.5481464,665.5481464,669.5794464
"TG(59:4) TG(18:1_19:0_22:3)",975.8352404,693.5794464,677.5481464,641.5481464
"TG(59:4) TG(18:1_20:3_21:0)",975.8352404,693.5794464,669.5794464,649.5168464
"TG(59:4) TG(18:1_18:3_23:0)",975.8352404,693.5794464,697.6107464,621.4855464
"TG(59:4) TG(18:3_19:0_22:1)",975.8352404,697.6107464,677.5481464,637.5168464
"TG(59:4) TG(18:3_20:1_21:0)",975.8352404,697.6107464,665.5481464,649.5168464
"TG(59:4) TG(17:0_18:3_24:1)",975.8352404,705.5794464,697.6107464,609.4855464
"TG(59:4) TG(17:2_17:2_25:0)",975.8352404,709.6107464,709.6107464,593.4542464
"TG(59:4) TG(17:0_20:3_22:1)",975.8352404,705.5794464,669.5794464,637.5168464
"TG(59:4) TG(17:0_20:1_22:3)",975.8352404,705.5794464,665.5481464,641.5481464
"TG(59:4) TG(17:2_18:1_24:1)",975.8352404,709.6107464,693.5794464,609.4855464
"TG(59:4) TG(17:2_20:1_22:1)",975.8352404,709.6107464,665.5481464,637.5168464
"TG(59:4) TG(16:1_18:3_25:0)",975.8352404,721.6107464,697.6107464,593.4542464
"TG(59:4) TG(16:1_20:3_23:0)",975.8352404,721.6107464,669.5794464,621.4855464
"TG(59:4) TG(16:1_21:0_22:3)",975.8352404,721.6107464,649.5168464,641.5481464
"TG(59:4) TG(15:0_20:3_24:1)",975.8352404,733.6107464,669.5794464,609.4855464
"TG(59:4) TG(15:0_22:1_22:3)",975.8352404,733.6107464,637.5168464,641.5481464
"TG(59:4) TG(14:1_20:3_25:0)",975.8352404,749.6420464,669.5794464,593.4542464
"TG(59:4) TG(14:1_22:3_23:0)",975.8352404,749.6420464,641.5481464,621.4855464
"TG(59:4) TG(13:0_22:3_24:1)",975.8352404,761.6420464,641.5481464,609.4855464
"TG(60:10) TG(20:2_20:4_20:4)",977.7568404,669.4854464,673.5167464,673.5167464
"TG(60:10) TG(18:0_20:4_22:6)",977.7568404,693.4854464,673.5167464,649.5167464
"TG(60:10) TG(18:2_20:4_22:4)",977.7568404,697.5167464,673.5167464,645.4854464
"TG(60:10) TG(18:2_20:2_22:6)",977.7568404,697.5167464,669.4854464,649.5167464
"TG(60:10) TG(18:4_20:4_22:2)",977.7568404,701.5480464,673.5167464,641.4541464
"TG(60:10) TG(18:4_20:2_22:4)",977.7568404,701.5480464,669.4854464,645.4854464
"TG(60:10) TG(18:4_20:0_22:6)",977.7568404,701.5480464,665.4541464,649.5167464
"TG(60:10) TG(16:0_22:4_22:6)",977.7568404,721.5167464,645.4854464,649.5167464
"TG(60:10) TG(20:3_20:3_20:4)",977.7569404,671.5011464,671.5011464,673.5168464
"TG(60:10) TG(20:0_20:5_20:5)",977.7569404,665.4542464,675.5324464,675.5324464
"TG(60:10) TG(20:1_20:4_20:5)",977.7569404,667.4698464,673.5168464,675.5324464
"TG(60:10) TG(20:2_20:3_20:5)",977.7569404,669.4855464,671.5011464,675.5324464
"TG(60:10) TG(18:0_20:5_22:5)",977.7569404,693.4855464,675.5324464,647.5011464
"TG(60:10) TG(18:1_20:5_22:4)",977.7569404,695.5011464,675.5324464,645.4855464
"TG(60:10) TG(18:1_20:4_22:5)",977.7569404,695.5011464,673.5168464,647.5011464
"TG(60:10) TG(18:1_20:3_22:6)",977.7569404,695.5011464,671.5011464,649.5168464
"TG(60:10) TG(18:2_20:5_22:3)",977.7569404,697.5168464,675.5324464,643.4698464
"TG(60:10) TG(18:2_20:3_22:5)",977.7569404,697.5168464,671.5011464,647.5011464
"TG(60:10) TG(18:3_20:5_22:2)",977.7569404,699.5324464,675.5324464,641.4542464
"TG(60:10) TG(18:3_20:4_22:3)",977.7569404,699.5324464,673.5168464,643.4698464
"TG(60:10) TG(18:3_20:3_22:4)",977.7569404,699.5324464,671.5011464,645.4855464
"TG(60:10) TG(18:3_20:2_22:5)",977.7569404,699.5324464,669.4855464,647.5011464
"TG(60:10) TG(18:3_20:1_22:6)",977.7569404,699.5324464,667.4698464,649.5168464
"TG(60:10) TG(18:4_20:5_22:1)",977.7569404,701.5481464,675.5324464,639.4385464
"TG(60:10) TG(18:4_20:3_22:3)",977.7569404,701.5481464,671.5011464,643.4698464
"TG(60:10) TG(18:4_20:1_22:5)",977.7569404,701.5481464,667.4698464,647.5011464
"TG(60:10) TG(16:0_22:5_22:5)",977.7569404,721.5168464,647.5011464,647.5011464
"TG(60:10) TG(16:1_22:3_22:6)",977.7569404,723.5324464,643.4698464,649.5168464
"TG(60:10) TG(16:1_22:4_22:5)",977.7569404,723.5324464,645.4855464,647.5011464
"TG(59:3) TG(17:1_18:2_24:0)",977.8507404,709.6106464,697.6106464,609.4854464
"TG(59:3) TG(17:1_20:2_22:0)",977.8507404,709.6106464,669.5793464,637.5167464
"TG(59:3) TG(17:1_20:0_22:2)",977.8507404,709.6106464,665.5480464,641.5480464
"TG(59:3) TG(15:1_18:2_26:0)",977.8507404,737.6419464,697.6106464,581.4541464
"TG(59:3) TG(15:1_20:2_24:0)",977.8507404,737.6419464,669.5793464,609.4854464
"TG(59:3) TG(15:1_22:0_22:2)",977.8507404,737.6419464,637.5167464,641.5480464
"TG(59:3) TG(19:0_20:0_20:3)",977.8508404,679.5637464,665.5481464,671.5950464
"TG(59:3) TG(19:0_20:1_20:2)",977.8508404,679.5637464,667.5637464,669.5794464
"TG(59:3) TG(18:0_19:0_22:3)",977.8508404,693.5794464,679.5637464,643.5637464
"TG(59:3) TG(18:0_20:3_21:0)",977.8508404,693.5794464,671.5950464,651.5324464
"TG(59:3) TG(18:1_19:0_22:2)",977.8508404,695.5950464,679.5637464,641.5481464
"TG(59:3) TG(18:1_20:2_21:0)",977.8508404,695.5950464,669.5794464,651.5324464
"TG(59:3) TG(18:1_18:2_23:0)",977.8508404,695.5950464,697.6107464,623.5011464
"TG(59:3) TG(18:2_19:0_22:1)",977.8508404,697.6107464,679.5637464,639.5324464
"TG(59:3) TG(18:2_20:1_21:0)",977.8508404,697.6107464,667.5637464,651.5324464
"TG(59:3) TG(18:0_18:3_23:0)",977.8508404,693.5794464,699.6263464,623.5011464
"TG(59:3) TG(18:3_19:0_22:0)",977.8508404,699.6263464,679.5637464,637.5168464
"TG(59:3) TG(18:3_20:0_21:0)",977.8508404,699.6263464,665.5481464,651.5324464
"TG(59:3) TG(17:0_18:3_24:0)",977.8508404,707.5950464,699.6263464,609.4855464
"TG(59:3) TG(17:0_18:2_24:1)",977.8508404,707.5950464,697.6107464,611.5011464
"TG(59:3) TG(17:1_17:2_25:0)",977.8508404,709.6107464,711.6263464,595.4698464
"TG(59:3) TG(17:1_18:1_24:1)",977.8508404,709.6107464,695.5950464,611.5011464
"TG(59:3) TG(17:0_20:3_22:0)",977.8508404,707.5950464,671.5950464,637.5168464
"TG(59:3) TG(17:0_20:2_22:1)",977.8508404,707.5950464,669.5794464,639.5324464
"TG(59:3) TG(17:0_20:1_22:2)",977.8508404,707.5950464,667.5637464,641.5481464
"TG(59:3) TG(17:0_20:0_22:3)",977.8508404,707.5950464,665.5481464,643.5637464
"TG(59:3) TG(17:2_18:1_24:0)",977.8508404,711.6263464,695.5950464,609.4855464
"TG(59:3) TG(17:2_18:0_24:1)",977.8508404,711.6263464,693.5794464,611.5011464
"TG(59:3) TG(17:1_20:1_22:1)",977.8508404,709.6107464,667.5637464,639.5324464
"TG(59:3) TG(17:2_20:1_22:0)",977.8508404,711.6263464,667.5637464,637.5168464
"TG(59:3) TG(17:2_20:0_22:1)",977.8508404,711.6263464,665.5481464,639.5324464
"TG(59:3) TG(16:1_17:2_26:0)",977.8508404,723.6263464,711.6263464,581.4542464
"TG(59:3) TG(16:0_18:3_25:0)",977.8508404,721.6107464,699.6263464,595.4698464
"TG(59:3) TG(16:1_18:2_25:0)",977.8508404,723.6263464,697.6107464,595.4698464
"TG(59:3) TG(16:0_20:3_23:0)",977.8508404,721.6107464,671.5950464,623.5011464
"TG(59:3) TG(16:0_21:0_22:3)",977.8508404,721.6107464,651.5324464,643.5637464
"TG(59:3) TG(16:1_20:2_23:0)",977.8508404,723.6263464,669.5794464,623.5011464
"TG(59:3) TG(16:1_21:0_22:2)",977.8508404,723.6263464,651.5324464,641.5481464
"TG(59:3) TG(15:0_18:3_26:0)",977.8508404,735.6263464,699.6263464,581.4542464
"TG(59:3) TG(15:0_20:3_24:0)",977.8508404,735.6263464,671.5950464,609.4855464
"TG(59:3) TG(15:0_20:2_24:1)",977.8508404,735.6263464,669.5794464,611.5011464
"TG(59:3) TG(15:0_22:0_22:3)",977.8508404,735.6263464,637.5168464,643.5637464
"TG(59:3) TG(15:0_22:1_22:2)",977.8508404,735.6263464,639.5324464,641.5481464
"TG(59:3) TG(15:1_20:1_24:1)",977.8508404,737.6420464,667.5637464,611.5011464
"TG(59:3) TG(15:1_22:1_22:1)",977.8508404,737.6420464,639.5324464,639.5324464
"TG(59:3) TG(14:0_20:3_25:0)",977.8508404,749.6420464,671.5950464,595.4698464
"TG(59:3) TG(14:0_22:3_23:0)",977.8508404,749.6420464,643.5637464,623.5011464
"TG(59:3) TG(14:1_20:2_25:0)",977.8508404,751.6576464,669.5794464,595.4698464
"TG(59:3) TG(14:1_22:2_23:0)",977.8508404,751.6576464,641.5481464,623.5011464
"TG(59:3) TG(13:0_20:3_26:0)",977.8508404,763.6576464,671.5950464,581.4542464
"TG(59:3) TG(13:0_22:3_24:0)",977.8508404,763.6576464,643.5637464,609.4855464
"TG(59:3) TG(13:0_22:2_24:1)",977.8508404,763.6576464,641.5481464,611.5011464
"TG(59:3) TG(12:0_22:3_25:0)",977.8508404,777.6733464,643.5637464,595.4698464
"TG(60:9) TG(20:1_20:4_20:4)",979.7725404,669.4854464,675.5324464,675.5324464
"TG(60:9) TG(20:2_20:3_20:4)",979.7725404,671.5011464,673.5167464,675.5324464
"TG(60:9) TG(20:0_20:4_20:5)",979.7725404,667.4698464,675.5324464,677.5480464
"TG(60:9) TG(20:2_20:2_20:5)",979.7725404,671.5011464,671.5011464,677.5480464
"TG(60:9) TG(18:0_20:5_22:4)",979.7725404,695.5011464,677.5480464,647.5011464
"TG(60:9) TG(18:0_20:4_22:5)",979.7725404,695.5011464,675.5324464,649.5167464
"TG(60:9) TG(18:0_20:3_22:6)",979.7725404,695.5011464,673.5167464,651.5324464
"TG(60:9) TG(18:1_20:4_22:4)",979.7725404,697.5167464,675.5324464,647.5011464
"TG(60:9) TG(18:1_20:2_22:6)",979.7725404,697.5167464,671.5011464,651.5324464
"TG(60:9) TG(18:2_20:5_22:2)",979.7725404,699.5324464,677.5480464,643.4698464
"TG(60:9) TG(18:2_20:4_22:3)",979.7725404,699.5324464,675.5324464,645.4854464
"TG(60:9) TG(18:2_20:3_22:4)",979.7725404,699.5324464,673.5167464,647.5011464
"TG(60:9) TG(18:2_20:2_22:5)",979.7725404,699.5324464,671.5011464,649.5167464
"TG(60:9) TG(18:2_20:1_22:6)",979.7725404,699.5324464,669.4854464,651.5324464
"TG(60:9) TG(18:4_18:4_24:1)",979.7725404,703.5637464,703.5637464,613.4228464
"TG(60:9) TG(18:3_20:4_22:2)",979.7725404,701.5480464,675.5324464,643.4698464
"TG(60:9) TG(18:3_20:2_22:4)",979.7725404,701.5480464,671.5011464,647.5011464
"TG(60:9) TG(18:3_20:0_22:6)",979.7725404,701.5480464,667.4698464,651.5324464
"TG(60:9) TG(18:4_20:5_22:0)",979.7725404,703.5637464,677.5480464,639.4385464
"TG(60:9) TG(18:4_20:4_22:1)",979.7725404,703.5637464,675.5324464,641.4541464
"TG(60:9) TG(18:4_20:3_22:2)",979.7725404,703.5637464,673.5167464,643.4698464
"TG(60:9) TG(18:4_20:2_22:3)",979.7725404,703.5637464,671.5011464,645.4854464
"TG(60:9) TG(18:4_20:1_22:4)",979.7725404,703.5637464,669.4854464,647.5011464
"TG(60:9) TG(18:4_20:0_22:5)",979.7725404,703.5637464,667.4698464,649.5167464
"TG(60:9) TG(16:0_22:3_22:6)",979.7725404,723.5324464,645.4854464,651.5324464
"TG(60:9) TG(16:0_22:4_22:5)",979.7725404,723.5324464,647.5011464,649.5167464
"TG(60:9) TG(16:1_22:2_22:6)",979.7725404,725.5480464,643.4698464,651.5324464
"TG(60:9) TG(16:1_22:4_22:4)",979.7725404,725.5480464,647.5011464,647.5011464
"TG(60:9) TG(20:3_20:3_20:3)",979.7726404,673.5168464,673.5168464,673.5168464
"TG(60:9) TG(20:1_20:3_20:5)",979.7726404,669.4855464,673.5168464,677.5481464
"TG(60:9) TG(18:1_20:5_22:3)",979.7726404,697.5168464,677.5481464,645.4855464
"TG(60:9) TG(18:1_20:3_22:5)",979.7726404,697.5168464,673.5168464,649.5168464
"TG(60:9) TG(18:3_20:5_22:1)",979.7726404,701.5481464,677.5481464,641.4542464
"TG(60:9) TG(18:3_20:3_22:3)",979.7726404,701.5481464,673.5168464,645.4855464
"TG(60:9) TG(18:3_20:1_22:5)",979.7726404,701.5481464,669.4855464,649.5168464
"TG(60:9) TG(16:1_22:3_22:5)",979.7726404,725.5481464,645.4855464,649.5168464
"TG(59:2) TG(19:0_20:0_20:2)",979.8664404,681.5793464,667.5637464,671.5950464
"TG(59:2) TG(18:0_19:0_22:2)",979.8664404,695.5950464,681.5793464,643.5637464
"TG(59:2) TG(18:0_20:2_21:0)",979.8664404,695.5950464,671.5950464,653.5480464
"TG(59:2) TG(18:0_18:2_23:0)",979.8664404,695.5950464,699.6263464,625.5167464
"TG(59:2) TG(18:2_19:0_22:0)",979.8664404,699.6263464,681.5793464,639.5324464
"TG(59:2) TG(18:2_20:0_21:0)",979.8664404,699.6263464,667.5637464,653.5480464
"TG(59:2) TG(17:0_18:2_24:0)",979.8664404,709.6106464,699.6263464,611.5011464
"TG(59:2) TG(17:1_17:1_25:0)",979.8664404,711.6263464,711.6263464,597.4854464
"TG(59:2) TG(17:1_18:1_24:0)",979.8664404,711.6263464,697.6106464,611.5011464
"TG(59:2) TG(17:0_20:2_22:0)",979.8664404,709.6106464,671.5950464,639.5324464
"TG(59:2) TG(17:1_18:0_24:1)",979.8664404,711.6263464,695.5950464,613.5167464
"TG(59:2) TG(17:0_20:0_22:2)",979.8664404,709.6106464,667.5637464,643.5637464
"TG(59:2) TG(17:2_18:0_24:0)",979.8664404,713.6419464,695.5950464,611.5011464
"TG(59:2) TG(17:1_20:1_22:0)",979.8664404,711.6263464,669.5793464,639.5324464
"TG(59:2) TG(17:1_20:0_22:1)",979.8664404,711.6263464,667.5637464,641.5480464
"TG(59:2) TG(17:2_20:0_22:0)",979.8664404,713.6419464,667.5637464,639.5324464
"TG(59:2) TG(16:0_17:2_26:0)",979.8664404,723.6263464,713.6419464,583.4698464
"TG(59:2) TG(16:0_18:2_25:0)",979.8664404,723.6263464,699.6263464,597.4854464
"TG(59:2) TG(16:1_17:1_26:0)",979.8664404,725.6419464,711.6263464,583.4698464
"TG(59:2) TG(16:0_20:2_23:0)",979.8664404,723.6263464,671.5950464,625.5167464
"TG(59:2) TG(16:0_21:0_22:2)",979.8664404,723.6263464,653.5480464,643.5637464
"TG(59:2) TG(15:0_18:2_26:0)",979.8664404,737.6419464,699.6263464,583.4698464
"TG(59:2) TG(15:1_18:1_26:0)",979.8664404,739.6576464,697.6106464,583.4698464
"TG(59:2) TG(15:0_20:2_24:0)",979.8664404,737.6419464,671.5950464,611.5011464
"TG(59:2) TG(15:0_22:0_22:2)",979.8664404,737.6419464,639.5324464,643.5637464
"TG(59:2) TG(15:1_20:1_24:0)",979.8664404,739.6576464,669.5793464,611.5011464
"TG(59:2) TG(15:1_20:0_24:1)",979.8664404,739.6576464,667.5637464,613.5167464
"TG(59:2) TG(15:1_22:0_22:1)",979.8664404,739.6576464,639.5324464,641.5480464
"TG(59:2) TG(14:0_20:2_25:0)",979.8664404,751.6576464,671.5950464,597.4854464
"TG(59:2) TG(14:0_22:2_23:0)",979.8664404,751.6576464,643.5637464,625.5167464
"TG(59:2) TG(13:0_20:2_26:0)",979.8664404,765.6732464,671.5950464,583.4698464
"TG(59:2) TG(13:0_22:2_24:0)",979.8664404,765.6732464,643.5637464,611.5011464
"TG(59:2) TG(12:0_22:2_25:0)",979.8664404,779.6889464,643.5637464,597.4854464
"TG(59:2) TG(19:0_20:1_20:1)",979.8665404,681.5794464,669.5794464,669.5794464
"TG(59:2) TG(18:1_18:1_23:0)",979.8665404,697.6107464,697.6107464,625.5168464
"TG(59:2) TG(18:1_19:0_22:1)",979.8665404,697.6107464,681.5794464,641.5481464
"TG(59:2) TG(18:1_20:1_21:0)",979.8665404,697.6107464,669.5794464,653.5481464
"TG(59:2) TG(17:0_18:1_24:1)",979.8665404,709.6107464,697.6107464,613.5168464
"TG(59:2) TG(17:0_17:2_25:0)",979.8665404,709.6107464,713.6420464,597.4855464
"TG(59:2) TG(17:0_20:1_22:1)",979.8665404,709.6107464,669.5794464,641.5481464
"TG(59:2) TG(17:2_19:0_23:0)",979.8665404,713.6420464,681.5794464,625.5168464
"TG(59:2) TG(17:2_21:0_21:0)",979.8665404,713.6420464,653.5481464,653.5481464
"TG(59:2) TG(16:1_18:1_25:0)",979.8665404,725.6420464,697.6107464,597.4855464
"TG(59:2) TG(16:1_19:0_24:1)",979.8665404,725.6420464,681.5794464,613.5168464
"TG(59:2) TG(16:1_20:1_23:0)",979.8665404,725.6420464,669.5794464,625.5168464
"TG(59:2) TG(16:1_21:0_22:1)",979.8665404,725.6420464,653.5481464,641.5481464
"TG(59:2) TG(15:0_20:1_24:1)",979.8665404,737.6420464,669.5794464,613.5168464
"TG(59:2) TG(15:0_22:1_22:1)",979.8665404,737.6420464,641.5481464,641.5481464
"TG(59:2) TG(14:1_20:1_25:0)",979.8665404,753.6733464,669.5794464,597.4855464
"TG(59:2) TG(14:1_21:0_24:1)",979.8665404,753.6733464,653.5481464,613.5168464
"TG(59:2) TG(14:1_22:1_23:0)",979.8665404,753.6733464,641.5481464,625.5168464
"TG(59:2) TG(13:0_22:1_24:1)",979.8665404,765.6733464,641.5481464,613.5168464
"TG(60:8) TG(20:0_20:4_20:4)",981.7881404,669.4854464,677.5480464,677.5480464
"TG(60:8) TG(20:2_20:2_20:4)",981.7881404,673.5167464,673.5167464,677.5480464
"TG(60:8) TG(18:0_20:4_22:4)",981.7881404,697.5167464,677.5480464,649.5167464
"TG(60:8) TG(18:0_20:2_22:6)",981.7881404,697.5167464,673.5167464,653.5480464
"TG(60:8) TG(18:2_20:4_22:2)",981.7881404,701.5480464,677.5480464,645.4854464
"TG(60:8) TG(18:2_20:2_22:4)",981.7881404,701.5480464,673.5167464,649.5167464
"TG(60:8) TG(18:2_20:0_22:6)",981.7881404,701.5480464,669.4854464,653.5480464
"TG(60:8) TG(18:4_18:4_24:0)",981.7881404,705.5793464,705.5793464,613.4228464
"TG(60:8) TG(18:4_20:4_22:0)",981.7881404,705.5793464,677.5480464,641.4541464
"TG(60:8) TG(18:4_20:2_22:2)",981.7881404,705.5793464,673.5167464,645.4854464
"TG(60:8) TG(18:4_20:0_22:4)",981.7881404,705.5793464,669.4854464,649.5167464
"TG(60:8) TG(16:0_22:2_22:6)",981.7881404,725.5480464,645.4854464,653.5480464
"TG(60:8) TG(16:0_22:4_22:4)",981.7881404,725.5480464,649.5167464,649.5167464
"TG(60:8) TG(20:2_20:3_20:3)",981.7882404,673.5168464,675.5324464,675.5324464
"TG(60:8) TG(20:1_20:3_20:4)",981.7882404,671.5011464,675.5324464,677.5481464
"TG(60:8) TG(20:0_20:3_20:5)",981.7882404,669.4855464,675.5324464,679.5637464
"TG(60:8) TG(20:1_20:2_20:5)",981.7882404,671.5011464,673.5168464,679.5637464
"TG(60:8) TG(18:0_20:5_22:3)",981.7882404,697.5168464,679.5637464,647.5011464
"TG(60:8) TG(18:0_20:3_22:5)",981.7882404,697.5168464,675.5324464,651.5324464
"TG(60:8) TG(18:1_20:5_22:2)",981.7882404,699.5324464,679.5637464,645.4855464
"TG(60:8) TG(18:1_20:4_22:3)",981.7882404,699.5324464,677.5481464,647.5011464
"TG(60:8) TG(18:1_20:3_22:4)",981.7882404,699.5324464,675.5324464,649.5168464
"TG(60:8) TG(18:1_20:2_22:5)",981.7882404,699.5324464,673.5168464,651.5324464
"TG(60:8) TG(18:1_20:1_22:6)",981.7882404,699.5324464,671.5011464,653.5481464
"TG(60:8) TG(18:2_20:5_22:1)",981.7882404,701.5481464,679.5637464,643.4698464
"TG(60:8) TG(18:2_20:3_22:3)",981.7882404,701.5481464,675.5324464,647.5011464
"TG(60:8) TG(18:2_20:1_22:5)",981.7882404,701.5481464,671.5011464,651.5324464
"TG(60:8) TG(18:3_18:4_24:1)",981.7882404,703.5637464,705.5794464,615.4385464
"TG(60:8) TG(18:3_20:5_22:0)",981.7882404,703.5637464,679.5637464,641.4542464
"TG(60:8) TG(18:3_20:4_22:1)",981.7882404,703.5637464,677.5481464,643.4698464
"TG(60:8) TG(18:3_20:3_22:2)",981.7882404,703.5637464,675.5324464,645.4855464
"TG(60:8) TG(18:3_20:2_22:3)",981.7882404,703.5637464,673.5168464,647.5011464
"TG(60:8) TG(18:3_20:1_22:4)",981.7882404,703.5637464,671.5011464,649.5168464
"TG(60:8) TG(18:3_20:0_22:5)",981.7882404,703.5637464,669.4855464,651.5324464
"TG(60:8) TG(18:4_20:3_22:1)",981.7882404,705.5794464,675.5324464,643.4698464
"TG(60:8) TG(18:4_20:1_22:3)",981.7882404,705.5794464,671.5011464,647.5011464
"TG(60:8) TG(17:2_21:0_22:6)",981.7882404,715.5637464,655.4698464,653.5481464
"TG(60:8) TG(16:0_22:3_22:5)",981.7882404,725.5481464,647.5011464,651.5324464
"TG(60:8) TG(16:1_22:1_22:6)",981.7882404,727.5637464,643.4698464,653.5481464
"TG(60:8) TG(16:1_22:2_22:5)",981.7882404,727.5637464,645.4855464,651.5324464
"TG(60:8) TG(16:1_22:3_22:4)",981.7882404,727.5637464,647.5011464,649.5168464
